model,temperature,loop_index,start_time_clock,end_time_clock,latency_seconds,validation_status,error_type,raw_response
llama3.2,1.0,46,02:05:45,02:05:47,2.0409228801727295,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":90},{""user_id"":4,""username"":""delta33"",""email"":""test4@domain.com"",""account_active"":false,""score"":67.8},{""user_id"":5,""username"":""epsilon44"",""email"":""test5@domain.com"",""account_active"":true,""score"":85}]}"
llama3.2,1.0,47,02:05:47,02:05:50,2.914646625518799,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.9},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 65.7},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 85.6}
  ]
}"
llama3.2,1.0,48,02:05:50,02:05:53,2.900092840194702,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""delta33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.7}
  ]
}"
llama3.2,1.0,49,02:05:53,02:05:56,2.899879217147827,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.7}
  ]
}"
llama3.2,1.0,50,02:05:56,02:05:58,2.127701997756958,PASS,,"{""profiles"":[{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.7},{""user_id"":4,""username"":""delta11"",""email"":""test4@domain.com"",""account_active"":false,""score"":67.9}]}"
llama3.2,1.0,51,02:05:58,02:06:01,2.8997597694396973,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.6},
    {""user_id"": 4, ""username"": ""delta33"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 67.9},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 32.3}
  ]
}"
llama3.2,1.0,52,02:06:01,02:06:05,3.4305520057678223,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 1,
      ""username"": ""alpha99"",
      ""email"": ""test1@domain.com"",
      ""account_active"": true,
      ""score"": 88.5
    },
    {
      ""user_id"": 2,
      ""username"": ""beta22"",
      ""email"": ""test2@domain.com"",
      ""account_active"": false,
      ""score"": 42.1
    },
    {
      ""user_id"": 3,
      ""username"": ""gamma44"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 90.2
    }
  ]
}"
llama3.2,1.0,53,02:06:05,02:06:07,2.9025018215179443,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 98.9},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 65.6},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 90.1}
  ]
}"
llama3.2,1.0,54,02:06:07,02:06:11,3.431105852127075,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 1,
      ""username"": ""alpha99"",
      ""email"": ""test1@domain.com"",
      ""account_active"": true,
      ""score"": 88.5
    },
    {
      ""user_id"": 2,
      ""username"": ""beta22"",
      ""email"": ""test2@domain.com"",
      ""account_active"": false,
      ""score"": 42.1
    },
    {
      ""user_id"": 3,
      ""username"": ""gamma11"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 100.0
    }
  ]
}"
llama3.2,1.0,55,02:06:11,02:06:14,3.4303550720214844,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 1,
      ""username"": ""alpha99"",
      ""email"": ""test1@domain.com"",
      ""account_active"": true,
      ""score"": 88.5
    },
    {
      ""user_id"": 2,
      ""username"": ""beta22"",
      ""email"": ""test2@domain.com"",
      ""account_active"": false,
      ""score"": 42.1
    },
    {
      ""user_id"": 3,
      ""username"": ""gamma88"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 99.0
    }
  ]
}"
llama3.2,1.0,56,02:06:14,02:06:17,2.900658130645752,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 98.6},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 25.8},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 75.2}
  ]
}"
llama3.2,1.0,57,02:06:17,02:06:20,2.897846221923828,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 65.7}
  ]
}"
llama3.2,1.0,58,02:06:20,02:06:23,2.895092010498047,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma44"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 99.9}
  ]
}"
llama3.2,1.0,59,02:06:23,02:06:25,2.13051700592041,FAIL,Extra data: line 1 column 309 (char 308),"{""profiles"":[{""user_id"":4,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.5},{""user_id"":5,""username"":""delta11"",""email"":""test4@domain.com"",""account_active"":false,""score"":78.2},{""user_id"":6,""username"":""epsilon77"",""email"":""test5@domain.com"",""account_active"":true,""score"":65.1}]}"""
llama3.2,1.0,60,02:06:25,02:06:29,3.4245948791503906,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 1,
      ""username"": ""alpha99"",
      ""email"": ""test1@domain.com"",
      ""account_active"": true,
      ""score"": 88.5
    },
    {
      ""user_id"": 2,
      ""username"": ""beta22"",
      ""email"": ""test2@domain.com"",
      ""account_active"": false,
      ""score"": 42.1
    },
    {
      ""user_id"": 3,
      ""username"": ""delta11"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 95.6
    }
  ]
}"
llama3.2,1.0,61,02:06:29,02:06:32,3.2510831356048584,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 3,
      ""username"": ""delta33"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 91.7
    },
    {""user_id"": 4, ""username"": ""gamma11"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 78.5},
    {
      ""user_id"": 5,
      ""username"": ""delta77"",
      ""email"": ""test5@domain.com"",
      ""account_active"": true,
      ""score"": 42.8
    }
  ]
}"
llama3.2,1.0,62,02:06:32,02:06:35,2.9003169536590576,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma88"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 66.9},
    {""user_id"": 4, ""username"": ""delta11"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 91.7},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 28.9}
  ]
}"
llama3.2,1.0,63,02:06:35,02:06:38,2.9106879234313965,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 78.4}
  ]
}"
llama3.2,1.0,64,02:06:38,02:06:41,2.9101743698120117,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.9},
    {""user_id"": 4, ""username"": ""delta33"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 67.5},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 34.7}
  ]
}"
llama3.2,1.0,65,02:06:41,02:06:43,2.8154730796813965,PASS,,"{""profiles"":[
  {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
  {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
  {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 90.5}
]}"
llama3.2,1.0,66,02:06:43,02:06:46,2.902163028717041,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 76.4},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 31.9},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 67.2}
  ]
}"
llama3.2,1.0,67,02:06:46,02:06:50,3.4271721839904785,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 3,
      ""username"": ""gamma11"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 98.2
    },
    {
      ""user_id"": 4,
      ""username"": ""delta44"",
      ""email"": ""test4@domain.com"",
      ""account_active"": false,
      ""score"": 13.5
    },
    {
      ""user_id"": 5,
      ""username"": ""epsilon66"",
      ""email"": ""test5@domain.com"",
      ""account_active"": true,
      ""score"": 76.1
    }
  ]
}"
llama3.2,1.0,68,02:06:50,02:06:53,3.429034948348999,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 1,
      ""username"": ""alpha99"",
      ""email"": ""test1@domain.com"",
      ""account_active"": true,
      ""score"": 88.5
    },
    {
      ""user_id"": 2,
      ""username"": ""beta22"",
      ""email"": ""test2@domain.com"",
      ""account_active"": false,
      ""score"": 42.1
    },
    {
      ""user_id"": 3,
      ""username"": ""gamma44"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 67.2
    }
  ]
}"
llama3.2,1.0,69,02:06:53,02:06:56,2.9010329246520996,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.9}
  ]
}"
llama3.2,1.0,70,02:06:56,02:06:59,2.894423007965088,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.7},
    {""user_id"": 4, ""username"": ""delta33"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 67.9},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 85.6}
  ]
}"
llama3.2,1.0,71,02:06:59,02:07:02,2.900264024734497,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 77.5},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 55.6},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 99.9}
  ]
}"
llama3.2,1.0,72,02:07:02,02:07:05,3.431243896484375,PASS,,"{
  ""profiles"": [
    {
      ""user_id"": 1,
      ""username"": ""alpha99"",
      ""email"": ""test1@domain.com"",
      ""account_active"": true,
      ""score"": 88.5
    },
    {
      ""user_id"": 2,
      ""username"": ""beta22"",
      ""email"": ""test2@domain.com"",
      ""account_active"": false,
      ""score"": 42.1
    },
    {
      ""user_id"": 3,
      ""username"": ""gamma33"",
      ""email"": ""test3@domain.com"",
      ""account_active"": true,
      ""score"": 92.8
    }
  ]
}"
llama3.2,1.0,73,02:07:05,02:07:07,2.127979040145874,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":98.4},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":25.1},{""user_id"":5,""username"":""epsilon55"",""email"":""test5@domain.com"",""account_active"":true,""score"":77.9}]}"
llama3.2,1.0,74,02:07:07,02:07:10,2.9006381034851074,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 98.2},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 65.8},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 32.1}
  ]
}"
llama3.2,1.0,75,02:07:10,02:07:13,2.895272970199585,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 92.9}
  ]
}"
llama3.2,1.0,76,02:07:13,02:07:16,2.897188901901245,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 92.7}
  ]
}"
llama3.2,1.0,77,02:07:16,02:07:19,2.899970054626465,PASS,,"{
  ""profiles"": [
    {""user_id"": 4, ""username"": ""gamma33"", ""email"": ""test4@domain.com"", ""account_active"": true, ""score"": 77.8},
    {""user_id"": 5, ""username"": ""delta44"", ""email"": ""test5@domain.com"", ""account_active"": false, ""score"": 55.6},
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5}
  ]
}"
llama3.2,1.0,78,02:07:19,02:07:22,2.8956849575042725,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.9}
  ]
}"
llama3.2,1.0,79,02:07:22,02:07:25,2.902283191680908,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 78.8},
    {""user_id"": 4, ""username"": ""delta33"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 65.2},
    {""user_id"": 5, ""username"": ""epsilon66"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 95.6}
  ]
}"
llama3.2,1.0,80,02:07:25,02:07:28,2.8980348110198975,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 85.6}
  ]
}"
llama3.2,1.0,81,02:07:28,02:07:31,2.901081085205078,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 65.0},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 90.7},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 25.9}
  ]
}"
llama3.2,1.0,82,02:07:31,02:07:33,2.897038698196411,PASS,,"{
  ""profiles"": [
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 92.4},
    {""user_id"": 4, ""username"": ""delta44"", ""email"": ""test4@domain.com"", ""account_active"": false, ""score"": 67.8},
    {""user_id"": 5, ""username"": ""epsilon55"", ""email"": ""test5@domain.com"", ""account_active"": true, ""score"": 31.9}
  ]
}"
